Date,Open,High,Low,Close,Volume
2019 Oct 02 04:10 Wed,147.980441348,147.980441348,147.980441348,147.980441348,373
2019 Oct 02 04:15 Wed,147.663006963,147.663006963,147.663006963,147.663006963,204
2019 Oct 02 04:25 Wed,147.60698913,147.60698913,147.597652825,147.597652825,200
2019 Oct 02 05:35 Wed,146.97212036,146.97212036,146.813403167,146.822739473,760
2019 Oct 02 05:45 Wed,146.505305088,146.551986615,146.486632477,146.533314004,1200
2019 Oct 02 05:50 Wed,146.570659226,146.570659226,146.486632477,146.551986615,625
2019 Oct 02 06:00 Wed,146.813403167,146.813403167,146.579995531,146.579995531,651
2019 Oct 02 06:10 Wed,146.486632477,146.486632477,146.486632477,146.486632477,150
2019 Oct 02 06:25 Wed,146.393269422,146.393269422,146.393269422,146.393269422,1500
2019 Oct 02 06:40 Wed,147.046810804,147.046810804,147.037474498,147.037474498,400
2019 Oct 02 07:05 Wed,146.533314004,146.533314004,146.393269422,146.393269422,728
2019 Oct 02 07:10 Wed,146.383933117,146.383933117,146.383933117,146.383933117,594
2019 Oct 02 07:35 Wed,146.570659226,146.570659226,146.570659226,146.570659226,500
2019 Oct 02 07:40 Wed,146.533314004,146.56132292,146.533314004,146.56132292,400
2019 Oct 02 08:00 Wed,146.570659226,146.570659226,146.570659226,146.570659226,400
2019 Oct 02 08:05 Wed,146.206636676,146.598668142,146.206543313,146.589331837,2066
2019 Oct 02 08:10 Wed,146.533314004,146.533314004,146.533314004,146.533314004,320
2019 Oct 02 08:20 Wed,146.76672164,146.76672164,146.393269422,146.45862356,1204
2019 Oct 02 09:05 Wed,146.570659226,146.570659226,146.570659226,146.570659226,143
2019 Oct 02 09:20 Wed,146.570659226,146.570659226,146.551986615,146.551986615,463
2019 Oct 02 09:35 Wed,146.636013364,146.785394251,145.945126761,145.945126761,137906
2019 Oct 02 09:40 Wed,145.963799372,146.169198091,145.249385279,145.599683459,60552
2019 Oct 02 09:45 Wed,145.468975183,146.636013364,145.198222325,145.524993016,41671
2019 Oct 02 09:50 Wed,145.51565671,145.665037597,145.366275823,145.641696834,35623
2019 Oct 02 09:55 Wed,145.660369444,145.711719124,145.384948434,145.510988557,44973
2019 Oct 02 10:00 Wed,145.524993016,145.534329321,145.235567547,145.394284739,39970
2019 Oct 02 10:05 Wed,145.347603212,145.739728041,145.179549714,145.711719124,78067
2019 Oct 02 10:10 Wed,145.739728041,146.150525481,145.739728041,146.13185287,42842
2019 Oct 02 10:15 Wed,146.13185287,146.514641393,146.094507648,146.393269422,30626
2019 Oct 02 10:20 Wed,146.369928659,146.523977698,146.243888535,146.421278338,19048
2019 Oct 02 10:25 Wed,146.421278338,146.66402228,146.225215924,146.245102255,25682
2019 Oct 02 10:30 Wed,146.122516564,146.206543313,146.001144593,146.038489815,22821
2019 Oct 02 10:35 Wed,146.047826121,146.047826121,145.277580921,145.422293656,24423
2019 Oct 02 10:40 Wed,145.459638877,145.534329321,145.226231241,145.375612128,28251
2019 Oct 02 10:45 Wed,145.31025799,145.462346406,145.151540798,145.202890478,28515
2019 Oct 02 10:50 Wed,145.226231241,145.244903852,144.992823605,145.048841438,25771
2019 Oct 02 10:55 Wed,145.048841438,145.590347154,144.918133161,145.590347154,38348
2019 Oct 02 11:00 Wed,145.581010848,145.711719124,145.422293656,145.524993016,28502
2019 Oct 02 11:05 Wed,145.524993016,145.935790455,145.468975183,145.599683459,27924
2019 Oct 02 11:10 Wed,145.585679001,145.646364986,145.272912768,145.328930601,26425
2019 Oct 02 11:15 Wed,145.319594296,145.459638877,145.114195576,145.394284739,18418
2019 Oct 02 11:20 Wed,145.403621045,145.403621045,145.086186659,145.333598754,28378
2019 Oct 02 11:25 Wed,145.342935059,145.553001932,145.327716881,145.459638877,34429
2019 Oct 02 11:30 Wed,145.440966266,145.468975183,145.048841438,145.160877103,19327
2019 Oct 02 11:35 Wed,145.184217867,145.244903852,144.656716609,144.722070747,60194
2019 Oct 02 11:40 Wed,144.712734442,144.96546823,144.507335722,144.96546823,28501
2019 Oct 02 11:45 Wed,144.908796856,145.160877103,144.899460551,145.160877103,23335
2019 Oct 02 11:50 Wed,145.137536339,145.15620895,144.927469467,145.020832521,20115
2019 Oct 02 11:55 Wed,145.030168827,145.422293656,144.992823605,145.216894936,35061
2019 Oct 02 12:00 Wed,145.235567547,145.422293656,145.132868187,145.422293656,22763
2019 Oct 02 12:05 Wed,145.380280281,145.41295735,145.011496216,145.062845896,19720
2019 Oct 02 12:10 Wed,145.067514049,145.170213408,145.011496216,145.044173285,12398
2019 Oct 02 12:15 Wed,145.030168827,145.034836979,144.843442718,144.874906067,36482
2019 Oct 02 12:20 Wed,144.859127711,144.927469467,144.647380303,144.852779023,23386
2019 Oct 02 12:25 Wed,144.88078794,144.918133161,144.731407052,144.806097496,15132
2019 Oct 02 12:30 Wed,144.787424885,144.899460551,144.768752274,144.871451634,14284
2019 Oct 02 12:35 Wed,144.876119787,144.992823605,144.866783481,144.955478383,14805
2019 Oct 02 12:40 Wed,144.946142078,144.964814689,144.77808858,144.862115329,29397
2019 Oct 02 12:45 Wed,144.852779023,144.964814689,144.656716609,144.663532112,28459
2019 Oct 02 12:50 Wed,144.670721067,144.694061831,144.563353554,144.628614329,18394
2019 Oct 02 12:55 Wed,144.619371387,144.628707693,144.497999416,144.526008333,14002
2019 Oct 02 13:00 Wed,144.488663111,144.846617062,144.441981584,144.441981584,90017
2019 Oct 02 13:05 Wed,144.432645278,144.899460551,144.36729114,144.871451634,22465
2019 Oct 02 13:10 Wed,144.88078794,144.9834873,144.694061831,144.889283978,15106
2019 Oct 02 13:15 Wed,144.908796856,145.020832521,144.768752274,144.768752274,41611
2019 Oct 02 13:20 Wed,144.796761191,144.82943826,144.666052914,144.731407052,15043
2019 Oct 02 13:25 Wed,144.731407052,144.77808858,144.638043998,144.727112352,11801
2019 Oct 02 13:30 Wed,144.730193333,144.960146536,144.730193333,144.834106412,14148
2019 Oct 02 13:35 Wed,144.862115329,144.925228754,144.666052914,144.666052914,19573
2019 Oct 02 13:40 Wed,144.722070747,144.787424885,144.591362471,144.638043998,17738
2019 Oct 02 13:45 Wed,144.600698776,144.77808858,144.600698776,144.723004378,18026
2019 Oct 02 13:50 Wed,144.67538922,144.67538922,144.526008333,144.57268986,19296
2019 Oct 02 13:55 Wed,144.594816904,144.647380303,144.516672027,144.600698776,12596
2019 Oct 02 14:00 Wed,144.605366929,144.936805772,144.605366929,144.834106412,20538
2019 Oct 02 14:05 Wed,144.815433801,145.027367935,144.731407052,144.955478383,29034
2019 Oct 02 14:10 Wed,144.974150994,145.160877103,144.918133161,145.10485927,16511
2019 Oct 02 14:15 Wed,145.160877103,145.170213408,145.030168827,145.086186659,14039
2019 Oct 02 14:20 Wed,145.114195576,145.41295735,145.076850354,145.339200537,23247
2019 Oct 02 14:25 Wed,145.375612128,145.814791937,145.375612128,145.646364986,100537
2019 Oct 02 14:30 Wed,145.665037597,145.83934642,145.562338237,145.62722556,41633
2019 Oct 02 14:35 Wed,145.655701292,145.702382819,145.478311488,145.660369444,16254
2019 Oct 02 14:40 Wed,145.693046514,145.711719124,145.576342695,145.61835607,13782
2019 Oct 02 14:45 Wed,145.623024223,145.707050972,145.534329321,145.665037597,11979
2019 Oct 02 14:50 Wed,145.655701292,145.907781539,145.637028681,145.833091095,15831
2019 Oct 02 14:55 Wed,145.814418484,145.82375479,145.655701292,145.665037597,16773
2019 Oct 02 15:00 Wed,145.650379598,145.758400652,145.61835607,145.711719124,13970
2019 Oct 02 15:05 Wed,145.739728041,145.739728041,145.36160767,145.384948434,16619
2019 Oct 02 15:10 Wed,145.347603212,145.571674543,145.328930601,145.487647794,17817
2019 Oct 02 15:15 Wed,145.496984099,145.767736957,145.496984099,145.642350375,19887
2019 Oct 02 15:20 Wed,145.627692375,145.842427401,145.491662405,145.788743644,30683
2019 Oct 02 15:25 Wed,145.767736957,145.879772623,145.590347154,145.665037597,51573
2019 Oct 02 15:30 Wed,145.693046514,145.767736957,145.51565671,145.529661168,21084
2019 Oct 02 15:35 Wed,145.506320405,145.702382819,145.422293656,145.683710208,21214
2019 Oct 02 15:40 Wed,145.665037597,145.749064346,145.440966266,145.478311488,28696
2019 Oct 02 15:45 Wed,145.496984099,145.57158118,145.403621045,145.403621045,38698
2019 Oct 02 15:50 Wed,145.431629961,145.468975183,145.058177743,145.058271106,49913
2019 Oct 02 15:55 Wed,145.067514049,145.580077218,145.00215991,145.571394454,70746
2019 Oct 02 16:00 Wed,145.553001932,145.571674543,145.244903852,145.347603212,173793
2019 Oct 02 16:05 Wed,145.319594296,145.319594296,145.319594296,145.319594296,97213
2019 Oct 02 16:15 Wed,145.319594296,145.319594296,145.319594296,145.319594296,828
2019 Oct 02 16:50 Wed,145.319594296,145.319594296,145.319594296,145.319594296,3346
2019 Oct 03 09:05 Thu,145.646364986,145.646364986,145.646364986,145.646364986,303
2019 Oct 03 09:35 Thu,144.843442718,145.142204492,144.348618529,144.628707693,116395
2019 Oct 03 09:40 Thu,144.712734442,144.891711417,143.9564937,144.049856755,27075
2019 Oct 03 09:45 Thu,143.937821089,144.040520449,143.667068231,143.835121729,35705
2019 Oct 03 09:50 Thu,143.85379434,144.199237642,143.788440202,143.844458035,32889
2019 Oct 03 09:55 Thu,143.844458035,143.886471409,142.966845323,142.966845323,70598
2019 Oct 03 10:00 Thu,142.999522392,143.162907737,142.854809657,142.948172712,58284
2019 Oct 03 10:05 Thu,142.929500101,142.929500101,141.781134531,142.000537709,92964
2019 Oct 03 10:10 Thu,141.949188029,141.977196945,140.800822459,141.398346008,172759
2019 Oct 03 10:15 Thu,141.398346008,142.079896305,141.155602066,142.014542167,37356
2019 Oct 03 10:20 Thu,141.958524334,142.490693745,141.846488669,142.432528562,57930
2019 Oct 03 10:25 Thu,142.462684829,142.864145963,142.37865808,142.490693745,46312
2019 Oct 03 10:30 Thu,142.48135744,143.37297461,142.406666996,143.107636809,40139
2019 Oct 03 10:35 Thu,143.004190545,143.274943403,142.668083548,143.237598181,119712
2019 Oct 03 10:40 Thu,143.271862422,143.545696261,143.083549141,143.21892557,17574
2019 Oct 03 10:45 Thu,143.162907737,143.162907737,142.612065716,142.645583052,24275
2019 Oct 03 10:50 Thu,142.574720494,142.845473352,142.518702661,142.556047883,29208
2019 Oct 03 10:55 Thu,142.612065716,142.826800741,142.509366356,142.733437687,52336
2019 Oct 03 11:00 Thu,142.826800741,143.274943403,142.761446603,143.190916654,23273
2019 Oct 03 11:05 Thu,143.181580348,143.844458035,143.032199461,143.713749759,54280
2019 Oct 03 11:10 Thu,143.73242237,143.993838922,143.62972301,143.961161853,38679
2019 Oct 03 11:15 Thu,144.040520449,144.143219809,143.601714093,143.723086064,41607
2019 Oct 03 11:20 Thu,143.793108355,144.217910253,143.685740842,144.143219809,21520
2019 Oct 03 11:25 Thu,144.180565031,144.227246558,144.023341647,144.040520449,30639
2019 Oct 03 11:30 Thu,144.040520449,144.068529366,143.755763133,143.965830006,23133
2019 Oct 03 11:35 Thu,143.942489242,143.993838922,143.704413453,143.769767591,16634
2019 Oct 03 11:40 Thu,143.704413453,143.891139562,143.480342122,143.558486999,15830
2019 Oct 03 11:45 Thu,143.569037024,143.739517962,143.433660595,143.739517962,18123
2019 Oct 03 11:50 Thu,143.779103897,143.779103897,143.265607097,143.414987984,18619
2019 Oct 03 11:55 Thu,143.386979068,143.625241583,143.377642763,143.583041482,14915
2019 Oct 03 12:00 Thu,143.555032566,143.592377788,143.34179135,143.386979068,14898
2019 Oct 03 12:05 Thu,143.452333206,143.667068231,143.405651679,143.62972301,12720
2019 Oct 03 12:10 Thu,143.657731926,143.965830006,143.640926576,143.807112813,17564
2019 Oct 03 12:15 Thu,143.863130646,143.9564937,143.741758675,143.835121729,19440
2019 Oct 03 12:20 Thu,143.797776508,143.835121729,143.592377788,143.62972301,12398
2019 Oct 03 12:25 Thu,143.611050399,143.723086064,143.606382246,143.713749759,9596
2019 Oct 03 12:30 Thu,143.713749759,143.993838922,143.713749759,143.900475868,19413
2019 Oct 03 12:35 Thu,143.921856007,144.012511533,143.872466951,143.919148478,15010
2019 Oct 03 12:40 Thu,143.881803257,144.012511533,143.863130646,144.012511533,15460
2019 Oct 03 12:45 Thu,143.998507075,144.110822829,143.975166311,144.045188602,11958
2019 Oct 03 12:50 Thu,144.077865671,144.329945918,144.040520449,144.217910253,11465
2019 Oct 03 12:55 Thu,144.245919169,144.273928085,144.124547198,144.175710152,9807
2019 Oct 03 13:00 Thu,144.172068993,144.341803026,144.172068993,144.26459178,16129
2019 Oct 03 13:05 Thu,144.292600696,144.320609613,144.087201977,144.152556115,9596
2019 Oct 03 13:10 Thu,144.133883504,144.152556115,143.919148478,143.919148478,12927
2019 Oct 03 13:15 Thu,143.891139562,143.965830006,143.835121729,143.909812173,18559
2019 Oct 03 13:20 Thu,143.909812173,144.05919306,143.825785424,144.05919306,53386
2019 Oct 03 13:25 Thu,144.068529366,144.152556115,143.984502617,144.152556115,9438
2019 Oct 03 13:30 Thu,144.189901336,144.283264391,144.105874587,144.189901336,13216
2019 Oct 03 13:35 Thu,144.199237642,144.395300056,144.199237642,144.343950376,18082
2019 Oct 03 13:40 Thu,144.367197777,144.376627445,144.255255475,144.320609613,17886
2019 Oct 03 13:45 Thu,144.348618529,144.712734442,144.348618529,144.660077679,22233
2019 Oct 03 13:50 Thu,144.676976392,144.806097496,144.676976392,144.7456916,22421
2019 Oct 03 13:55 Thu,144.748865944,144.852779023,144.722070747,144.755588084,36049
2019 Oct 03 14:00 Thu,144.787424885,144.787424885,144.591362471,144.656716609,16571
2019 Oct 03 14:05 Thu,144.67538922,144.67538922,144.456919672,144.488663111,13394
2019 Oct 03 14:10 Thu,144.497999416,144.591362471,144.451317889,144.507335722,11398
2019 Oct 03 14:15 Thu,144.507335722,144.57268986,144.4699905,144.516672027,8341
2019 Oct 03 14:20 Thu,144.507335722,144.582026165,144.460654194,144.535344638,12981
2019 Oct 03 14:25 Thu,144.535344638,144.722070747,144.535344638,144.712734442,12819
2019 Oct 03 14:30 Thu,144.759415969,144.801429343,144.722070747,144.754747816,19258
2019 Oct 03 14:35 Thu,144.759415969,144.796761191,144.666052914,144.722070747,22207
2019 Oct 03 14:40 Thu,144.722070747,144.747558861,144.273928085,144.571756229,95769
2019 Oct 03 14:45 Thu,144.591362471,144.768752274,144.591362471,144.7267389,12942
2019 Oct 03 14:50 Thu,144.712734442,144.763710669,144.57268986,144.628707693,12874
2019 Oct 03 14:55 Thu,144.633375845,144.703398136,144.451317889,144.451317889,12167
2019 Oct 03 15:00 Thu,144.488663111,144.549349096,144.441981584,144.4699905,13232
2019 Oct 03 15:05 Thu,144.535344638,144.558685402,144.441981584,144.535624727,13461
2019 Oct 03 15:10 Thu,144.535344638,144.65858387,144.488663111,144.610035082,26196
2019 Oct 03 15:15 Thu,144.600698776,144.694061831,144.546548205,144.600698776,14850
2019 Oct 03 15:20 Thu,144.610035082,144.619371387,144.453745328,144.535344638,18873
2019 Oct 03 15:25 Thu,144.554017249,144.628707693,144.497999416,144.52134018,12591
2019 Oct 03 15:30 Thu,144.544680943,144.605366929,144.451317889,144.605366929,14042
2019 Oct 03 15:35 Thu,144.610035082,144.684725525,144.544680943,144.619371387,25583
2019 Oct 03 15:40 Thu,144.638043998,144.855673278,144.638043998,144.852779023,33256
2019 Oct 03 15:45 Thu,144.862115329,144.964814689,144.642712151,144.642712151,32325
2019 Oct 03 15:50 Thu,144.619371387,144.694061831,144.395300056,144.423308973,33874
2019 Oct 03 15:55 Thu,144.376627445,144.694061831,144.320609613,144.694061831,80147
2019 Oct 03 16:00 Thu,144.703398136,144.964814689,144.656716609,144.964814689,188611
2019 Oct 03 16:10 Thu,144.927469467,144.927469467,144.927469467,144.927469467,185812
2019 Oct 03 16:50 Thu,144.927469467,144.927469467,144.927469467,144.927469467,206
2019 Oct 03 17:25 Thu,144.992823605,144.992823605,144.992823605,144.992823605,100
2019 Oct 04 04:50 Fri,144.88078794,144.890124245,144.88078794,144.88078794,527
2019 Oct 04 04:55 Fri,144.88078794,144.88078794,144.88078794,144.88078794,300
2019 Oct 04 05:00 Fri,144.862115329,144.862115329,144.862115329,144.862115329,100
2019 Oct 04 05:10 Fri,144.908796856,144.908796856,144.908796856,144.908796856,325
2019 Oct 04 05:40 Fri,144.554017249,144.554017249,144.554017249,144.554017249,100
2019 Oct 04 06:45 Fri,144.591362471,144.591362471,144.563353554,144.563353554,731
2019 Oct 04 08:00 Fri,144.479326805,144.479326805,144.479326805,144.479326805,102
2019 Oct 04 08:35 Fri,144.992823605,144.992823605,144.992823605,144.992823605,926
2019 Oct 04 08:50 Fri,145.086186659,145.086186659,145.086186659,145.086186659,144
2019 Oct 04 09:15 Fri,145.627599012,145.627599012,145.627599012,145.627599012,100
2019 Oct 04 09:25 Fri,145.179549714,145.179549714,145.179549714,145.179549714,309
2019 Oct 04 09:30 Fri,145.627692375,145.711719124,145.00215991,145.011496216,1984
2019 Oct 04 09:35 Fri,144.927469467,145.646364986,144.927469467,145.116062837,91534
2019 Oct 04 09:40 Fri,145.10485927,145.3771993,144.57268986,144.57268986,30590
2019 Oct 04 09:45 Fri,144.554017249,144.964814689,144.544680943,144.88078794,34103
2019 Oct 04 09:50 Fri,144.940260205,145.00215991,144.684725525,144.843442718,37209
2019 Oct 04 09:55 Fri,144.824770107,144.866410029,144.610035082,144.722070747,16732
2019 Oct 04 10:00 Fri,144.759415969,144.759415969,144.478766627,144.638043998,16810
2019 Oct 04 10:05 Fri,144.67538922,144.913465009,144.582026165,144.796761191,22445
2019 Oct 04 10:10 Fri,144.796761191,144.806097496,144.245919169,144.273928085,29619
2019 Oct 04 10:15 Fri,144.236582864,144.488663111,144.152649478,144.488663111,14541
2019 Oct 04 10:20 Fri,144.441981584,144.759415969,144.426763406,144.507335722,30148
2019 Oct 04 10:25 Fri,144.544680943,144.759415969,144.544680943,144.690887487,19013
2019 Oct 04 10:30 Fri,144.656716609,144.703398136,144.441981584,144.460654194,14081
2019 Oct 04 10:35 Fri,144.507335722,144.684725525,144.4699905,144.57362349,15376
2019 Oct 04 10:40 Fri,144.619371387,144.722070747,144.497999416,144.689393678,14843
2019 Oct 04 10:45 Fri,144.656716609,144.694061831,144.516672027,144.600698776,19124
2019 Oct 04 10:50 Fri,144.591362471,144.638043998,144.488663111,144.582026165,16718
2019 Oct 04 10:55 Fri,144.591362471,144.776968223,144.591362471,144.776968223,25316
2019 Oct 04 11:00 Fri,144.759415969,144.918133161,144.526008333,144.526008333,42861
2019 Oct 04 11:05 Fri,144.535344638,144.748959307,144.364583611,144.460654194,17056
2019 Oct 04 11:10 Fri,144.488663111,144.787424885,144.413972667,144.787424885,15683
2019 Oct 04 11:15 Fri,144.801429343,144.806097496,144.647380303,144.731407052,15966
2019 Oct 04 11:20 Fri,144.750079663,144.787424885,144.563353554,144.666052914,30047
2019 Oct 04 11:25 Fri,144.684725525,144.759415969,144.526008333,144.582026165,16562
2019 Oct 04 11:30 Fri,144.624879807,144.67538922,144.516672027,144.666052914,7845
2019 Oct 04 11:35 Fri,144.703398136,144.852779023,144.666146277,144.77808858,34014
2019 Oct 04 11:40 Fri,144.740743358,144.806097496,144.703398136,144.764084122,56425
2019 Oct 04 11:45 Fri,144.77808858,144.848110871,144.71114727,144.712734442,64500
2019 Oct 04 11:50 Fri,144.688366684,144.703398136,144.563353554,144.591362471,14998
2019 Oct 04 11:55 Fri,144.656716609,144.740743358,144.625906801,144.699663614,15491
2019 Oct 04 12:00 Fri,144.712734442,144.871451634,144.712734442,144.838774565,64255
2019 Oct 04 12:05 Fri,144.871451634,145.160877103,144.834106412,145.114195576,74007
2019 Oct 04 12:10 Fri,145.118863729,145.366275823,144.964814689,145.356939517,187238
2019 Oct 04 12:15 Fri,145.397272357,145.41295735,145.179549714,145.202890478,84391
2019 Oct 04 12:20 Fri,145.179549714,145.179549714,144.852779023,144.862115329,24569
2019 Oct 04 12:25 Fri,144.871451634,144.964814689,144.77808858,144.964814689,14215
2019 Oct 04 12:30 Fri,144.964814689,144.964814689,144.806097496,144.806097496,26591
2019 Oct 04 12:35 Fri,144.806097496,144.890124245,144.731407052,144.866783481,11153
2019 Oct 04 12:40 Fri,144.843442718,144.852779023,144.731407052,144.731407052,13465
2019 Oct 04 12:45 Fri,144.745411511,144.974150994,144.591362471,144.591362471,24113
2019 Oct 04 12:50 Fri,144.656716609,144.768752274,144.647380303,144.731407052,11066
2019 Oct 04 12:55 Fri,144.712734442,144.750079663,144.638043998,144.698729983,8599
2019 Oct 04 13:00 Fri,144.712734442,144.759415969,144.638043998,144.666052914,17263
2019 Oct 04 13:05 Fri,144.703398136,144.862115329,144.684725525,144.862115329,7381
2019 Oct 04 13:10 Fri,144.918133161,144.951370409,144.722070747,144.738222555,9229
2019 Oct 04 13:15 Fri,144.768752274,144.969482841,144.768752274,144.955478383,7218
2019 Oct 04 13:20 Fri,144.964814689,145.030168827,144.927469467,145.00215991,5835
2019 Oct 04 13:25 Fri,145.030168827,145.049775068,144.974150994,144.974150994,7539
2019 Oct 04 13:30 Fri,145.00458735,145.048841438,144.955478383,145.00215991,7276
2019 Oct 04 13:35 Fri,145.020832521,145.020832521,144.936805772,144.936805772,13737
2019 Oct 04 13:40 Fri,144.936805772,144.964814689,144.918133161,144.936805772,7422
2019 Oct 04 13:45 Fri,144.936805772,145.179549714,144.918133161,145.098790672,13206
2019 Oct 04 13:50 Fri,145.101965016,145.126612862,144.9834873,145.05350959,33286
2019 Oct 04 13:55 Fri,145.048841438,145.048841438,144.908796856,144.955478383,13723
2019 Oct 04 14:00 Fri,144.936992498,144.946142078,144.815433801,144.843442718,14314
2019 Oct 04 14:05 Fri,144.88078794,145.00215991,144.88078794,144.992823605,12641
2019 Oct 04 14:10 Fri,144.992823605,145.039505132,144.890124245,145.020832521,17530
2019 Oct 04 14:15 Fri,145.067514049,145.067514049,144.871451634,144.955478383,21629
2019 Oct 04 14:20 Fri,144.955478383,145.135388989,144.955478383,145.067514049,27008
2019 Oct 04 14:25 Fri,145.058177743,145.188886019,145.020832521,145.151540798,11466
2019 Oct 04 14:30 Fri,145.16293109,145.16293109,145.086186659,145.142204492,11974
2019 Oct 04 14:35 Fri,145.123531881,145.142204492,145.011496216,145.011496216,12439
2019 Oct 04 14:40 Fri,145.039505132,145.188886019,145.030168827,145.179549714,11318
2019 Oct 04 14:45 Fri,145.179549714,145.198222325,145.142204492,145.170213408,11461
2019 Oct 04 14:50 Fri,145.160877103,145.20755863,145.114195576,145.170213408,41724
2019 Oct 04 14:55 Fri,145.151540798,145.151540798,145.030168827,145.05014852,15189
2019 Oct 04 15:00 Fri,145.086186659,145.114195576,145.011496216,145.039598495,11729
2019 Oct 04 15:05 Fri,145.084506124,145.245277304,145.048841438,145.244903852,16285
2019 Oct 04 15:10 Fri,145.244903852,145.328930601,145.20755863,145.328930601,16135
2019 Oct 04 15:15 Fri,145.356939517,145.356939517,145.198222325,145.216894936,14479
2019 Oct 04 15:20 Fri,145.235567547,145.319687659,145.204757739,145.31025799,9025
2019 Oct 04 15:25 Fri,145.319594296,145.387842688,145.272912768,145.382614357,16730
2019 Oct 04 15:30 Fri,145.394284739,145.553001932,145.300921685,145.403621045,29471
2019 Oct 04 15:35 Fri,145.440966266,145.61835607,145.403247592,145.53703685,19266
2019 Oct 04 15:40 Fri,145.553001932,145.581010848,145.468975183,145.543665626,45004
2019 Oct 04 15:45 Fri,145.548333779,145.562338237,145.450302572,145.478311488,48302
2019 Oct 04 15:50 Fri,145.46430703,145.599683459,145.431629961,145.51565671,59541
2019 Oct 04 15:55 Fri,145.553001932,145.590347154,145.459638877,145.534329321,70642
2019 Oct 04 16:00 Fri,145.543665626,145.693046514,145.338266907,145.384948434,268401
2019 Oct 04 16:05 Fri,145.478311488,145.478311488,145.478311488,145.478311488,63331
2019 Oct 04 16:10 Fri,145.384948434,145.384948434,145.384948434,145.384948434,1317
2019 Oct 04 16:50 Fri,145.478311488,145.478311488,145.478311488,145.478311488,213
2019 Oct 07 04:05 Mon,144.964814689,144.964814689,144.964814689,144.964814689,454
2019 Oct 07 04:10 Mon,144.731407052,144.731407052,144.684725525,144.694061831,1324
2019 Oct 07 05:00 Mon,144.759415969,144.759415969,144.712734442,144.712734442,601
2019 Oct 07 05:50 Mon,144.88078794,144.88078794,144.871451634,144.871451634,500
2019 Oct 07 09:35 Mon,144.712734442,144.860248068,144.283264391,144.516672027,98153
2019 Oct 07 09:40 Mon,144.451317889,144.526008333,144.166560573,144.36729114,14607
2019 Oct 07 09:45 Mon,144.311273307,144.460654194,144.068529366,144.171228726,16978
2019 Oct 07 09:50 Mon,144.180565031,144.217910253,143.909812173,144.217910253,13678
2019 Oct 07 09:55 Mon,144.245919169,144.497999416,144.217910253,144.357954835,61960
2019 Oct 07 10:00 Mon,144.36729114,144.530676485,144.329945918,144.427697036,15489
2019 Oct 07 10:05 Mon,144.479326805,144.862115329,144.36729114,144.731407052,44601
2019 Oct 07 10:10 Mon,144.740743358,145.00215991,144.68089764,144.7267389,35144
2019 Oct 07 10:15 Mon,144.773420427,144.918133161,144.768752274,144.852779023,7029
2019 Oct 07 10:20 Mon,144.918133161,145.007574968,144.619371387,144.647380303,48889
2019 Oct 07 10:25 Mon,144.647380303,144.871451634,144.647380303,144.787424885,9718
2019 Oct 07 10:30 Mon,144.782756732,145.039505132,144.666052914,144.88078794,44888
2019 Oct 07 10:35 Mon,144.824770107,144.871451634,144.647380303,144.777808491,12259
2019 Oct 07 10:40 Mon,144.73896946,144.787424885,144.497999416,144.497999416,7303
2019 Oct 07 10:45 Mon,144.53907916,144.768752274,144.53907916,144.647380303,17453
2019 Oct 07 10:50 Mon,144.703398136,144.786491255,144.600698776,144.670721067,17740
2019 Oct 07 10:55 Mon,144.694061831,144.751573472,144.603406305,144.60844791,27058
2019 Oct 07 11:00 Mon,144.600698776,144.759415969,144.582026165,144.656716609,36150
2019 Oct 07 11:05 Mon,144.638043998,144.806097496,144.638043998,144.787424885,27361
2019 Oct 07 11:10 Mon,144.793213395,144.89946055,144.768752274,144.787424885,25354
2019 Oct 07 11:15 Mon,144.77808858,144.824770107,144.638043998,144.792093038,22518
2019 Oct 07 11:20 Mon,144.750079663,144.831025432,144.703398136,144.831025432,16928
2019 Oct 07 11:25 Mon,144.834106412,144.834106412,144.666052914,144.7267389,17051
2019 Oct 07 11:30 Mon,144.768752274,144.801429343,144.666052914,144.698729983,28988
2019 Oct 07 11:35 Mon,144.722070747,144.927469467,144.703398136,144.843442718,59683
2019 Oct 07 11:40 Mon,144.862115329,144.88078794,144.815433801,144.834106412,27811
2019 Oct 07 11:45 Mon,144.815433801,144.974150994,144.796761191,144.955478383,19929
2019 Oct 07 11:50 Mon,144.946142078,144.974150994,144.7267389,144.740743358,22809
2019 Oct 07 11:55 Mon,144.768752274,144.824770107,144.722070747,144.782756732,7461
2019 Oct 07 12:00 Mon,144.750079663,144.806097496,144.703398136,144.765017752,11583
2019 Oct 07 12:05 Mon,144.764831026,144.768752274,144.666052914,144.722444199,12838
2019 Oct 07 12:10 Mon,144.717402594,144.731407052,144.596030623,144.722070747,14641
2019 Oct 07 12:15 Mon,144.722070747,144.7267389,144.628707693,144.712734442,30067
2019 Oct 07 12:20 Mon,144.703398136,144.992823605,144.67538922,144.95081023,105501
2019 Oct 07 12:25 Mon,144.955478383,144.983393936,144.904128703,144.955478383,105389
2019 Oct 07 12:30 Mon,144.964814689,144.964814689,144.871451634,144.894792398,10030
2019 Oct 07 12:35 Mon,144.903475162,144.908796856,144.582026165,144.582026165,23655
2019 Oct 07 12:40 Mon,144.591362471,144.698356531,144.544680943,144.67538922,12580
