user_names,id,replyCount,retweetCount,likeCount,quoteCount,conversationId,retweetedTweet,inReplyToTweetId,results,result_counts,final_score
1real_taco,1.4389520159426355e+18,0.0,0.0,0.0,0.0,1.4389520159426355e+18,0.0,0.0,0.0,1,0.0
1stEsquire,2.8781338818789786e+18,0.0,0.0,0.0,0.0,2.8781338818789786e+18,0.0,0.0,0.0,2,0.0
1st_Julianna,2.877703928977117e+18,0.0,0.0,0.0,0.0,2.877703928977117e+18,0.0,0.0,0.0,2,0.0
1u4n4MH,1.4392448760513618e+18,0.0,0.0,0.0,0.0,1.438320959547605e+18,0.0,1.438320959547605e+18,0.0,1,0.0
1und20,1.438797183881552e+18,0.0,0.0,0.0,0.0,1.4387622213922488e+18,0.0,1.4387969020326216e+18,0.0,1,0.0
1walkingfish1,1.4393244734387446e+18,0.0,0.0,0.0,0.0,1.4387964518832005e+18,0.0,1.4387964518832005e+18,0.0,1,0.0
1winsomewinham,1.4389835804918047e+18,0.0,0.0,0.0,0.0,1.438983392721195e+18,0.0,1.438983392721195e+18,0.0,1,0.0
1worldof_atlas,2.8785952734469407e+18,1.0,0.0,0.0,0.0,2.8785952734469407e+18,0.0,0.0,0.0,2,0.0
1zzyzyx1,1.4390370495001436e+18,0.0,0.0,1.0,0.0,1.4389198070810583e+18,0.0,1.4389198070810583e+18,0.0,1,0.0
2017Remy,1.438939603004797e+18,1.0,0.0,0.0,0.0,1.4384425945230377e+18,0.0,1.4384425945230377e+18,0.0,1,0.0
2018Malibu,1.4388930884586455e+18,0.0,0.0,0.0,0.0,1.438738677371482e+18,0.0,1.438738677371482e+18,0.0,1,0.0
2020ProfessorX,1.4386908123138662e+18,0.0,0.0,0.0,1.0,1.4386908123138662e+18,0.0,0.0,0.0,1,0.0
20Nrcn,1.4388192404763566e+18,0.0,0.0,0.0,0.0,1.4388192404763566e+18,0.0,0.0,0.0,1,0.0
20thwin_,1.4390815622602056e+18,0.0,0.0,1.0,0.0,1.4387520622510162e+18,0.0,1.4387520622510162e+18,0.0,1,0.0
210RedRaider,2.877801461313319e+18,1.0,0.0,2.0,0.0,2.877181124863107e+18,0.0,1.438877840984793e+18,0.0,2,0.0
211this,1.4396634837384724e+18,0.0,0.0,4.0,0.0,1.438560917591978e+18,0.0,1.438560917591978e+18,0.0,1,0.0
21Sparks21,1.4390950847298314e+18,0.0,0.0,0.0,0.0,1.4390950847298314e+18,0.0,0.0,0.0,1,0.0
22awesome,1.438571810598097e+18,1.0,1.0,1.0,0.0,1.4385675389175316e+18,0.0,1.4385675389175316e+18,0.0,1,0.0
247WallSt,4.316400350589567e+18,0.0,0.0,1.0,0.0,4.316400350589567e+18,0.0,0.0,0.0,3,0.0
26ghanibhai,1.4388507106329027e+18,0.0,0.0,1.0,0.0,1.4388507106329027e+18,0.0,0.0,0.0,1,0.0
27khv,1.4388122220004925e+18,1.0,15.0,39.0,0.0,1.4388122220004925e+18,0.0,0.0,0.0,1,0.0
2Crispy27,1.438886515510104e+18,0.0,0.0,1.0,0.0,1.438320959547605e+18,0.0,1.438320959547605e+18,0.0,1,0.0
2GsCanRap,2.878427140929274e+18,1.0,0.0,2.0,0.0,2.877123196244132e+18,0.0,2.878375115893813e+18,0.0,2,0.0
2KGtLQHiE54P5KQ,1.4385894582369894e+18,0.0,0.0,0.0,0.0,1.4378580437615002e+18,0.0,1.4378580437615002e+18,0.0,1,0.0
2Klasic,2.878422436715356e+18,1.0,0.0,2.0,0.0,2.878349399684956e+18,0.0,2.878391527668601e+18,0.0,2,0.0
2_Satoshis,1.43962057222545e+18,0.0,0.0,0.0,0.0,1.43962057222545e+18,0.0,0.0,0.0,1,0.0
2__Beers,1.4392722097474806e+18,0.0,0.0,0.0,0.0,1.438320959547605e+18,0.0,1.4386958817217208e+18,0.0,1,0.0
2_sh0t,1.4389438791690363e+18,0.0,0.0,2.0,0.0,1.438751813822468e+18,0.0,1.438751813822468e+18,0.0,1,0.0
2alexdoK,1.4388886793181635e+18,0.0,0.0,0.0,0.0,1.4387719295535473e+18,0.0,1.4387791959251436e+18,0.0,1,0.0
2gay2lift,1.438903826619138e+18,11.0,34.0,235.0,0.0,1.438903826619138e+18,0.0,0.0,0.0,1,0.0
2housemokusei,1.439486665123242e+18,0.0,0.0,1.0,0.0,1.439486665123242e+18,0.0,0.0,0.0,1,0.0
2molota,1.4390045840731177e+18,0.0,0.0,0.0,0.0,1.4390045840731177e+18,0.0,0.0,0.0,1,0.0
2ndchicken3,1.4396006603626537e+18,0.0,0.0,1.0,0.0,1.439575121644114e+18,0.0,1.439575121644114e+18,0.0,1,0.0
2rdoc,1.4387437846747054e+18,0.0,0.0,0.0,0.0,1.4387437846747054e+18,0.0,0.0,0.0,1,0.0
2summers_,1.4396692231780884e+18,0.0,0.0,0.0,0.0,1.4396692231780884e+18,0.0,0.0,0.0,1,0.0
2w_wl,1.4388401903033426e+18,0.0,0.0,0.0,0.0,1.4387622213922488e+18,0.0,1.4387622213922488e+18,0.0,1,0.0
2xBoogieTtv,1.4394223644338504e+18,0.0,0.0,1.0,0.0,1.4385566652640338e+18,0.0,1.4385566652640338e+18,0.0,1,0.0
2zesky,4.3163739355005297e+18,0.0,0.0,4.0,0.0,4.3163026176357007e+18,0.0,1.4387446779440742e+18,0.0,3,0.0
305CHARTING,1.43896019476412e+18,0.0,0.0,3.0,0.0,1.43896019476412e+18,0.0,0.0,0.0,1,0.0
30daygrowth,1.4386920814683136e+18,0.0,0.0,0.0,0.0,1.4386920814683136e+18,0.0,0.0,0.0,1,0.0
31_degrees_c,1.4387788296533524e+18,1.0,0.0,1.0,0.0,1.4387449348620042e+18,0.0,1.4387449348620042e+18,0.0,1,0.0
31midlifecrisis,1.4390491366999409e+18,0.0,0.0,0.0,0.0,1.4386998743258644e+18,0.0,1.438912791268807e+18,0.0,1,0.0
31strandom,1.4390213634491924e+18,0.0,0.0,0.0,0.0,1.43884559006711e+18,0.0,1.43884559006711e+18,0.0,1,0.0
33playboy_3,7.193813964288479e+18,4.0,4.0,4.0,0.0,7.193333339349832e+18,0.0,7.193811381264097e+18,0.0,5,0.0
350KJones,1.43903688828783e+18,0.0,0.0,0.0,0.0,1.43903688828783e+18,0.0,0.0,0.0,1,0.0
3EBC84,1.4388061327771812e+18,0.0,0.0,0.0,0.0,1.4387446779440742e+18,0.0,1.4387446779440742e+18,0.0,1,0.0
3PeaksTrading,1.4389276483029197e+18,0.0,0.0,1.0,0.0,1.4389276483029197e+18,0.0,0.0,0.0,1,0.0
3Plantey2,4.319010189472035e+18,2.0,0.0,9.0,0.0,4.31888362361421e+18,0.0,4.3189446708070646e+18,0.0,3,0.0
3Stocksaday,2.8777409142742835e+18,1.0,0.0,11.0,1.0,2.8777409142742835e+18,0.0,0.0,0.0,2,0.0
3_fukumimi_3,1.4392180058508698e+18,0.0,0.0,0.0,0.0,1.4392180058508698e+18,0.0,0.0,0.0,1,0.0
3lgeekay,1.4387983208902205e+18,0.0,0.0,0.0,0.0,1.4387767220994785e+18,0.0,0.0,0.0,1,0.0
3pupmomma,2.877814614642311e+18,0.0,0.0,0.0,0.0,2.877814614642311e+18,0.0,0.0,0.0,2,0.0
3riple_A,1.4396458299969905e+18,0.0,0.0,0.0,0.0,1.4396458299969905e+18,0.0,0.0,0.0,1,0.0
400_pound,1.4389160244815544e+18,0.0,0.0,5.0,0.0,1.4389131562277396e+18,0.0,1.4389131562277396e+18,0.0,1,0.0
404_3RROR,1.4385822187423703e+18,0.0,0.0,1.0,0.0,1.4383157001797714e+18,0.0,1.438581695637164e+18,0.0,1,0.0
412wahlen,1.4396388869641585e+18,0.0,0.0,0.0,0.0,1.4395447697141637e+18,0.0,1.4395447697141637e+18,0.0,1,0.0
41_4C,1.4396205450043228e+18,0.0,0.0,0.0,0.0,1.4396205450043228e+18,0.0,0.0,0.0,1,0.0
420WeedStreet,1.439721902809903e+18,0.0,0.0,0.0,0.0,1.439721902809903e+18,0.0,0.0,0.0,1,0.0
423Alma,1.4388971354419118e+18,0.0,0.0,0.0,0.0,1.4388669922959892e+18,0.0,1.4388669922959892e+18,0.0,1,0.0
426zerp,4.3180947037748306e+18,0.0,0.0,0.0,0.0,4.316159516065321e+18,0.0,4.316159516065321e+18,0.0,3,0.0
4790Rich,1.4391091120972964e+18,0.0,0.0,0.0,0.0,1.4358753678316175e+18,0.0,1.4358753678316175e+18,0.0,1,0.0
48nairda,1.4387930618369843e+18,0.0,0.0,0.0,0.0,1.43670675540104e+18,0.0,1.43670675540104e+18,0.0,1,0.0
49ersgiantsfan1,4.3168826382089585e+18,5.0,0.0,2.0,0.0,4.3168458952923095e+18,0.0,2.87793121063526e+18,0.0,3,0.0
4Catalyzer,1.439655790013526e+18,1.0,0.0,6.0,0.0,1.439655790013526e+18,0.0,0.0,0.0,1,0.0
4RealLeft,2.878080006929375e+18,0.0,1.0,0.0,0.0,2.878080006929375e+18,0.0,0.0,0.0,2,0.0
4ar0n04,4.318989086699307e+18,10.0,0.0,2.0,0.0,4.3188337077932974e+18,0.0,4.318983059652563e+18,0.0,3,0.0
4cdc4,1.4393345052197028e+18,0.0,0.0,0.0,0.0,1.4393345052197028e+18,0.0,0.0,0.0,1,0.0
4df,1.4389362957666386e+18,0.0,0.0,0.0,0.0,1.438320959547605e+18,0.0,1.438320959547605e+18,0.0,1,0.0
4everbowleggz83,8.634129142214361e+18,9.0,0.0,17.0,0.0,8.633428464814989e+18,0.0,7.19522281126853e+18,0.0,6,0.0
4khildev,1.439464683900076e+18,0.0,0.0,1.0,0.0,1.4393450108063457e+18,0.0,1.4393450108063457e+18,0.0,1,0.0
4ndR345_,1.4392434922120684e+18,0.0,0.0,0.0,0.0,1.4391311497800663e+18,0.0,1.4391311497800663e+18,0.0,1,0.0
4sachie,1.4388936038839788e+18,0.0,0.0,2.0,0.0,1.4388694172034867e+18,0.0,1.4388694172034867e+18,0.0,1,0.0
506beckman,4.3176551661964247e+18,3.0,0.0,12.0,0.0,4.3170719465391514e+18,0.0,4.317554638573699e+18,0.0,3,0.0
50Abdirisak,2.879168388866646e+18,0.0,0.0,0.0,0.0,2.8790697699542057e+18,0.0,1.4395709284684308e+18,0.0,2,0.0
50herz,4.3163483558792806e+18,2.0,1.0,81.0,0.0,4.314709923276632e+18,0.0,2.875872633367945e+18,0.0,3,0.0
513ER,1.4396097592634941e+18,0.0,0.0,0.0,0.0,1.4396097592634941e+18,0.0,0.0,0.0,1,0.0
55andwhat,1.439337942787502e+18,0.0,0.0,3.0,0.0,1.439329249308074e+18,0.0,1.439329249308074e+18,0.0,1,0.0
5BpOcLUMfzNEOUV,1.438770720662823e+18,0.0,0.0,3.0,0.0,1.438764837383852e+18,0.0,1.438764837383852e+18,0.0,1,0.0
5NFg3n6WV3mgGWj,2.8777068047849144e+18,0.0,0.0,0.0,0.0,2.8757156855073505e+18,0.0,2.8757156855073505e+18,0.0,2,0.0
5_00am,4.316289064044372e+18,2.0,0.0,2.0,0.0,4.3162417081670574e+18,0.0,4.3162540424533033e+18,0.0,3,0.0
5paresoul,2.87741750332493e+18,2.0,1.0,5.0,0.0,2.877406480014541e+18,0.0,2.877412068098351e+18,0.0,2,0.0
5tranger4u1,1.4390241502789181e+18,0.0,0.0,2.0,0.0,1.4378560060342313e+18,0.0,1.4378560060342313e+18,0.0,1,0.0
66MMTRX,1.4396118250966262e+18,0.0,0.0,1.0,0.0,1.439591479115092e+18,0.0,1.439591479115092e+18,0.0,1,0.0
67Dodge,2.877713465427804e+18,0.0,0.0,3.0,0.0,2.877712533197484e+18,0.0,2.877712533197484e+18,0.0,2,0.0
691301,1.4390332802093015e+18,1.0,0.0,5.0,0.0,1.439023982179717e+18,0.0,1.4390300063956746e+18,0.0,1,0.0
6Manii9,1.4387143371037368e+18,0.0,0.0,0.0,0.0,1.437767962719568e+18,0.0,1.437767962719568e+18,0.0,1,0.0
6Piecez,1.4390781639932027e+18,0.0,0.0,0.0,0.0,1.4390781639932027e+18,0.0,0.0,0.0,1,0.0
6_bccw8,1.439583091224367e+18,0.0,0.0,3.0,0.0,1.4395793198110515e+18,0.0,1.4395812408652104e+18,0.0,1,0.0
6pt5underground,1.4396225850551214e+18,0.0,0.0,3.0,0.0,1.4396015434355917e+18,0.0,1.4396015434355917e+18,0.0,1,0.0
702Ray702,1.439649464176681e+18,0.0,0.0,0.0,0.0,1.4396493117810033e+18,0.0,1.4396493117810033e+18,0.0,1,0.0
718x562,1.43858170900856e+18,0.0,0.0,0.0,0.0,1.43858170900856e+18,0.0,0.0,0.0,1,0.0
74Anastasi,1.4388708675435766e+18,0.0,0.0,1.0,0.0,1.4378579151641395e+18,0.0,1.4378579151641395e+18,0.0,1,0.0
75qNmwBBNErQWQp,2.8778127733678776e+18,0.0,0.0,0.0,0.0,2.8751033476406804e+18,0.0,2.8772631796975124e+18,0.0,2,0.0
78_mihail,1.4387423739919524e+18,0.0,0.0,0.0,0.0,1.438738677371482e+18,0.0,1.4387411050513818e+18,0.0,1,0.0
79Avenger,4.318133093581361e+18,0.0,1.0,4.0,0.0,4.3156558313762693e+18,0.0,2.8763523683512975e+18,0.0,3,0.0
79Kolokol,1.438839433755824e+18,0.0,0.0,0.0,0.0,1.4387622213922488e+18,0.0,1.4387622213922488e+18,0.0,1,0.0
7Growth,1.4386190397572178e+18,2.0,0.0,2.0,0.0,1.4378576705354506e+18,0.0,1.4385587778302198e+18,0.0,1,0.0
7_SleepWalker_7,1.4387993188576952e+18,0.0,0.0,8.0,0.0,1.4387622213922488e+18,0.0,1.4387622213922488e+18,0.0,1,0.0
80_JRod,1.4386228885972746e+18,0.0,0.0,0.0,0.0,1.4385980865830994e+18,0.0,1.4385980865830994e+18,0.0,1,0.0
827779,1.4389602874456187e+18,0.0,0.0,0.0,0.0,1.4387622213922488e+18,0.0,1.4387622213922488e+18,0.0,1,0.0
83fJNmdPtnIdPbr,1.4386626902479012e+18,0.0,0.0,0.0,0.0,1.437850602692698e+18,0.0,1.437850602692698e+18,0.0,1,0.0
84_stock,1.4393011979077714e+18,0.0,0.0,2.0,0.0,1.4393011979077714e+18,0.0,0.0,0.0,1,0.0
887Anna887,1.4388277038646436e+18,0.0,0.0,0.0,0.0,1.4387622213922488e+18,0.0,1.4387622213922488e+18,0.0,1,0.0
8888_ed,2.877831459839488e+18,0.0,0.0,0.0,0.0,2.8774747997069967e+18,0.0,2.87762850932208e+18,0.0,2,0.0
8PQhEj5XC9soWIO,1.4387723896477327e+18,1.0,0.0,2.0,0.0,1.438764837383852e+18,0.0,1.438767725111808e+18,0.0,1,0.0
8anasy,1.439317317410775e+18,0.0,0.0,0.0,0.0,1.4392627856119603e+18,0.0,1.4392627856119603e+18,0.0,1,0.0
8figuresbaby,1.4386061343073403e+18,0.0,0.0,0.0,0.0,1.4384509485406003e+18,0.0,1.4384509485406003e+18,0.0,1,0.0
8j95Ep,1.4396011880396554e+18,0.0,0.0,2.0,0.0,1.4395864376539382e+18,0.0,1.4395864376539382e+18,0.0,1,0.0
8lowlife,1.4394210964203807e+18,0.0,0.0,0.0,0.0,1.4394210964203807e+18,0.0,0.0,0.0,1,0.0
8metabit,2.877560474468987e+18,0.0,0.0,2.0,0.0,2.8775182425546916e+18,0.0,1.438738677371482e+18,0.0,2,0.0
8wR4iL0zK8vMhFk,1.4388807943832003e+18,0.0,0.0,1.0,0.0,1.438320959547605e+18,0.0,1.438320959547605e+18,0.0,1,0.0
8xSlsEypch9SKfB,1.4395903628514632e+18,0.0,0.0,0.0,0.0,1.4395901374244905e+18,0.0,1.4395901374244905e+18,0.0,1,0.0
8x_t9,1.439217145221636e+18,0.0,0.0,0.0,0.0,1.438320959547605e+18,0.0,1.438320959547605e+18,0.0,1,0.0
93chaosqueen,2.8776864470343107e+18,1.0,0.0,4.0,0.0,2.8757006743030743e+18,0.0,2.877376132404642e+18,0.0,2,0.0
99jqQA17KWl0ebJ,1.439426223004799e+18,0.0,0.0,0.0,0.0,1.4362798262650348e+18,0.0,1.4378182689417585e+18,0.0,1,0.0
9Suvj7cH3Vam5Up,1.4387895519846236e+18,0.0,0.0,0.0,0.0,1.4387446779440742e+18,0.0,1.4387446779440742e+18,0.0,1,0.0
9elumi,1.4393587650615214e+18,1.0,0.0,0.0,1.0,1.4393567228381307e+18,0.0,1.4393567228381307e+18,0.0,1,0.0
A1ole,1.4388545382078996e+18,0.0,0.0,0.0,0.0,1.4388545382078996e+18,0.0,0.0,0.0,1,0.0
A2Fenix,1.4389298199920394e+18,0.0,0.0,2.0,0.0,1.4389254938232873e+18,0.0,1.4389254938232873e+18,0.0,1,0.0
A7beeny1,1.4396521943456973e+18,0.0,0.0,0.0,0.0,1.43962787453807e+18,0.0,1.43962787453807e+18,0.0,1,0.0
