user_names,id,replyCount,retweetCount,likeCount,quoteCount,conversationId,retweetedTweet,inReplyToTweetId,results,result_count,result_counts,final_score,user_names
WiserThisTime,1.425861216677757e+18,0.0,0.0,5.0,0.0,1.425861216677757e+18,0.0,0.0,0.0,1,1,0.0,WiserThisTime
WizOfFin,1.366526542612865e+18,0.0,1.0,1.0,0.0,1.366526542612865e+18,0.0,0.0,0.0,1,1,0.0,WizOfFin
WizardMoney0x1,7.018990048926197e+19,0.0,0.0,5.0,0.0,7.018990048926197e+19,0.0,0.0,0.0,50,50,0.0,WizardMoney0x1
Wizboid,1.375003516612313e+18,0.0,1.0,1.0,0.0,1.375003516612313e+18,0.0,0.0,0.0,1,1,0.0,Wizboid
Wolf_of_Stocks,1.386412486677631e+18,0.0,0.0,0.0,0.0,1.3862244627904963e+18,0.0,1.3862244627904965e+18,0.0,1,1,0.0,Wolf_of_Stocks
WolfonRobinhood,1.4269673296493322e+18,0.0,0.0,0.0,0.0,1.4269668499804447e+18,0.0,1.4269668499804447e+18,0.0,1,1,0.0,WolfonRobinhood
Wolfy_gamingbs,1.3663570364060836e+18,0.0,0.0,0.0,0.0,1.3663570364060836e+18,0.0,0.0,0.0,1,1,0.0,Wolfy_gamingbs
WyderSonPro,1.4337307710769848e+18,0.0,0.0,0.0,1.0,1.4337307710769848e+18,0.0,0.0,0.0,1,1,0.0,WyderSonPro
XFlowMarkets,1.4261214442540442e+18,0.0,0.0,3.0,0.0,1.4261214442540442e+18,0.0,0.0,1.0,1,1,100.0,XFlowMarkets
XOsignals,1.359781799887577e+18,0.0,1.0,2.0,0.0,1.359781799887577e+18,0.0,0.0,0.0,1,1,0.0,XOsignals
XRPConsigliere,1.3796484093850665e+18,0.0,0.0,1.0,0.0,1.379161533050151e+18,0.0,1.379161533050151e+18,0.0,1,1,0.0,XRPConsigliere
XTBArabia,1.4384014060551578e+18,1.0,0.0,0.0,0.0,1.4384014060551578e+18,0.0,0.0,0.0,1,1,0.0,XTBArabia
XUp9Lty2CQc3VYy,1.3897242531555983e+18,0.0,0.0,0.0,0.0,1.3897242531555983e+18,0.0,0.0,1.0,1,1,100.0,XUp9Lty2CQc3VYy
Xenit0,1.3956837013847e+18,1.0,1.0,13.0,0.0,1.3956837013847e+18,0.0,0.0,0.0,1,1,0.0,Xenit0
Xerlocx,1.3659929934177485e+18,0.0,0.0,0.0,0.0,1.3659894796228608e+18,0.0,1.3659894796228608e+18,0.0,1,1,0.0,Xerlocx
XtradesOfficial,8.976236671470584e+19,1.0,1.0,9.0,0.0,8.976236671470584e+19,0.0,0.0,2.0,66,66,3.0303030303030303,XtradesOfficial
YOSUKENAKAMURA8,2.7244980200890655e+18,0.0,0.0,0.0,0.0,2.7244980200890655e+18,0.0,0.0,0.0,2,2,0.0,YOSUKENAKAMURA8
Yaaassz,4.1832179101956506e+18,0.0,0.0,0.0,0.0,4.1832179101956506e+18,0.0,0.0,0.0,3,3,0.0,Yaaassz
YahyaHadi05,1.3598566438742958e+18,0.0,0.0,0.0,0.0,1.3598566438742958e+18,0.0,0.0,0.0,1,1,0.0,YahyaHadi05
YamAnalyst,2.728623340119552e+18,0.0,0.0,1.0,0.0,2.728623340119552e+18,0.0,0.0,0.0,2,2,0.0,YamAnalyst
YannickAparicio,1.3903734320686449e+18,0.0,0.0,0.0,0.0,1.3903734320686449e+18,0.0,0.0,0.0,1,1,0.0,YannickAparicio
Yecoca,1.3816761461909176e+18,0.0,0.0,0.0,0.0,1.3816683831423918e+18,0.0,1.3816683831423918e+18,0.0,1,1,0.0,Yecoca
Yo_What_The,1.3720435938676654e+18,0.0,0.0,0.0,0.0,1.3720286798202184e+18,0.0,1.3720286798202184e+18,0.0,1,1,0.0,Yo_What_The
YodaKuji,1.3794739029513544e+18,0.0,0.0,1.0,0.0,1.3794739029513544e+18,0.0,0.0,0.0,1,1,0.0,YodaKuji
You_And_Invest,1.3594226505026847e+18,0.0,0.0,1.0,0.0,1.3594226505026847e+18,0.0,0.0,0.0,1,1,0.0,You_And_Invest
YoungStockX,1.3927213843845816e+18,0.0,0.0,0.0,0.0,1.3927213843845816e+18,0.0,0.0,0.0,1,1,0.0,YoungStockX
YourMajestyDoge,1.3629146029550715e+18,0.0,0.0,0.0,0.0,1.3629146029550715e+18,0.0,0.0,0.0,1,1,0.0,YourMajestyDoge
YuMiStocksTrade,4.205459099053445e+18,0.0,0.0,0.0,0.0,4.205459099053445e+18,0.0,0.0,0.0,3,3,0.0,YuMiStocksTrade
Yuryinvestment,1.3705368630065603e+18,0.0,0.0,0.0,0.0,1.3705368630065603e+18,0.0,0.0,0.0,1,1,0.0,Yuryinvestment
ZCk7AUdRWT0vA0O,2.8452554140073697e+18,0.0,0.0,2.0,0.0,2.8452554140073697e+18,0.0,0.0,0.0,2,2,0.0,ZCk7AUdRWT0vA0O
ZRonju,1.377172389058859e+18,0.0,0.0,0.0,0.0,1.377172389058859e+18,0.0,0.0,0.0,1,1,0.0,ZRonju
ZackJonson1,2.7864516457197363e+18,1.0,6.0,4.0,0.0,2.7864516457197363e+18,0.0,0.0,1.0,2,2,50.0,ZackJonson1
Zack_Finds,2.1924033184723016e+20,1.0,0.0,24.0,2.0,2.1924033184723016e+20,0.0,0.0,0.0,155,155,0.0,Zack_Finds
ZaferAkilli,2.8146231086749655e+18,0.0,0.0,1.0,0.0,2.8146231086749655e+18,0.0,0.0,0.0,2,2,0.0,ZaferAkilli
ZaraA,4.258739279720866e+18,0.0,0.0,0.0,0.0,4.258739279720866e+18,0.0,0.0,0.0,3,3,0.0,ZaraA
Zaratounga,1.3779789279861842e+18,0.0,0.0,0.0,0.0,1.3779789279861842e+18,0.0,0.0,0.0,1,1,0.0,Zaratounga
Zee_J,1.4201774909206323e+18,0.0,0.0,0.0,0.0,1.4201774909206323e+18,0.0,0.0,0.0,1,1,0.0,Zee_J
ZenkouStocks,4.2221893138671084e+18,0.0,0.0,0.0,0.0,4.2220845224238776e+18,0.0,1.4096088068756152e+18,0.0,3,3,0.0,ZenkouStocks
ZevsAndromeda,1.4259643006031217e+18,0.0,0.0,0.0,0.0,1.4259643006031217e+18,0.0,0.0,0.0,1,1,0.0,ZevsAndromeda
Zluytr,2.7583151667744604e+18,1.0,0.0,3.0,0.0,2.755847898886955e+18,0.0,1.3779239494434775e+18,0.0,2,2,0.0,Zluytr
Zoopalsmom,1.3936318927343698e+18,0.0,0.0,2.0,0.0,1.3935953063071089e+18,0.0,1.3935953063071089e+18,0.0,1,1,0.0,Zoopalsmom
Zoukers,1.37941420782157e+18,0.0,1.0,1.0,0.0,1.37941420782157e+18,0.0,0.0,0.0,1,1,0.0,Zoukers
_ATTrader_,1.2719417899258712e+19,4.0,5.0,8.0,0.0,1.2710529056497185e+19,0.0,5.599524403422134e+18,0.0,9,9,0.0,_ATTrader_
_AlphaStreet,1.3875098786340823e+18,0.0,0.0,2.0,0.0,1.3875098786340823e+18,0.0,0.0,0.0,1,1,0.0,_AlphaStreet
_AmsMotion,1.4215664681566495e+18,0.0,0.0,0.0,0.0,1.4215664681566495e+18,0.0,0.0,0.0,1,1,0.0,_AmsMotion
_BobTheBuilder3,1.357709042295001e+18,0.0,1.0,8.0,1.0,1.357709042295001e+18,0.0,0.0,0.0,1,1,0.0,_BobTheBuilder3
_Chris36_,2.735353630838067e+18,0.0,1.0,5.0,0.0,2.735353630838067e+18,0.0,0.0,1.0,2,2,50.0,_Chris36_
_Harsh_Mehta_,1.406567236836356e+18,0.0,0.0,0.0,1.0,1.406567236836356e+18,0.0,0.0,0.0,1,1,0.0,_Harsh_Mehta_
_Traderflow_,1.3877718743235994e+18,0.0,0.0,0.0,0.0,1.3877718743235994e+18,0.0,0.0,0.0,1,1,0.0,_Traderflow_
_VisionTrading_,4.313191009254351e+18,1.0,0.0,5.0,0.0,4.313191009254351e+18,0.0,0.0,0.0,3,3,0.0,_VisionTrading_
__Bolt,1.4171076142075167e+18,0.0,0.0,1.0,0.0,1.4171076142075167e+18,0.0,0.0,0.0,1,1,0.0,__Bolt
__Portfolio__,1.366456867556266e+18,0.0,0.0,0.0,0.0,1.366456867556266e+18,0.0,0.0,0.0,1,1,0.0,__Portfolio__
___BGM__,1.3565783355104297e+18,2.0,0.0,4.0,0.0,1.3565783355104297e+18,0.0,0.0,0.0,1,1,0.0,___BGM__
__jjustice,1.3721954956790374e+18,0.0,0.0,0.0,0.0,1.3721954956790374e+18,0.0,0.0,0.0,1,1,0.0,__jjustice
__sonty,1.4208684569630515e+18,1.0,0.0,0.0,0.0,1.420868455742509e+18,0.0,1.420868455742509e+18,0.0,1,1,0.0,__sonty
__tpm__,1.3690567601457152e+18,0.0,0.0,0.0,0.0,1.3690567601457152e+18,0.0,0.0,0.0,1,1,0.0,__tpm__
_angeloarroyo13,1.430758583843496e+18,7.0,16.0,140.0,1.0,1.430758583843496e+18,0.0,0.0,0.0,1,1,0.0,_angeloarroyo13
_bankista,4.2224108754304573e+18,0.0,2.0,2.0,0.0,4.2224108754304573e+18,0.0,0.0,0.0,3,3,0.0,_bankista
_blakeoneal_,1.432875874169213e+18,0.0,0.0,0.0,0.0,1.432875874169213e+18,0.0,0.0,0.0,1,1,0.0,_blakeoneal_
_bread911,1.4250109434304217e+19,15.0,12.0,227.0,1.0,1.4250109434304217e+19,0.0,0.0,0.0,10,10,0.0,_bread911
_effeci,4.2095714168380457e+18,2.0,0.0,0.0,0.0,4.1271266249721733e+18,0.0,2.828168308018053e+18,0.0,3,3,0.0,_effeci
_geekjournal_,1.4378232618370867e+18,0.0,0.0,0.0,0.0,1.4378232618370867e+18,0.0,0.0,0.0,1,1,0.0,_geekjournal_
_infowarrior,1.436360885329531e+18,0.0,0.0,0.0,0.0,1.436360885329531e+18,0.0,0.0,0.0,1,1,0.0,_infowarrior
_jamiegoddard,2.8077685597586514e+18,0.0,0.0,0.0,0.0,2.8077685597586514e+18,0.0,0.0,1.0,2,2,50.0,_jamiegoddard
_jmoney55,1.3718935998524908e+18,0.0,0.0,0.0,0.0,1.3718935998524908e+18,0.0,0.0,0.0,1,1,0.0,_jmoney55
_ladow,1.3750979585684972e+18,0.0,0.0,1.0,0.0,1.3750979585684972e+18,0.0,0.0,0.0,1,1,0.0,_ladow
_matjaz,1.3594211499317821e+18,1.0,0.0,0.0,1.0,1.3594211499317821e+18,0.0,0.0,0.0,1,1,0.0,_matjaz
_mofunventures,1.3775455899870863e+18,0.0,0.0,0.0,0.0,1.3775455899870863e+18,0.0,0.0,0.0,1,1,0.0,_mofunventures
_papidiego,1.4161353028722442e+18,0.0,0.0,0.0,0.0,1.4161353028722442e+18,0.0,0.0,0.0,1,1,0.0,_papidiego
_piyo_suke_6,1.4268722782230036e+18,0.0,0.0,22.0,0.0,1.4268722782230036e+18,0.0,0.0,0.0,1,1,0.0,_piyo_suke_6
a1babuluba,1.4179801359958057e+18,1.0,0.0,0.0,0.0,1.4177587318157722e+18,0.0,1.4177587318157722e+18,0.0,1,1,0.0,a1babuluba
a1exh,1.4286617987571507e+18,1.0,0.0,1.0,0.0,1.4286364672288113e+18,0.0,1.428658483390464e+18,0.0,1,1,0.0,a1exh
aaahhhaaaa,1.399385866985001e+18,1.0,1.0,1.0,0.0,1.3993858375702528e+18,0.0,1.3993858375702528e+18,0.0,1,1,0.0,aaahhhaaaa
aamirismail22,1.4372640027075092e+18,0.0,0.0,3.0,0.0,1.4372640027075092e+18,0.0,0.0,0.0,1,1,0.0,aamirismail22
aanpakkuh,1.366109213638992e+18,0.0,0.0,0.0,0.0,1.3660644216179958e+18,0.0,1.3660644285511762e+18,0.0,1,1,0.0,aanpakkuh
aapltrdng,1.6794274778819445e+19,0.0,10.0,59.0,1.0,1.679404155192406e+19,0.0,1.1200784989601595e+19,1.0,12,12,8.333333333333332,aapltrdng
aaron_aspen,1.3722628137464259e+18,0.0,0.0,0.0,0.0,1.3722628137464259e+18,0.0,0.0,0.0,1,1,0.0,aaron_aspen
aat_1990,6.864853481467027e+18,8.0,1.0,1.0,0.0,6.864831515205038e+18,0.0,5.491879011919045e+18,2.0,5,5,40.0,aat_1990
abakuas,1.3711119674406953e+18,0.0,2.0,1.0,0.0,1.3711119674406953e+18,0.0,0.0,0.0,1,1,0.0,abakuas
abdalla1973,5.567561718547239e+18,1.0,2.0,2.0,0.0,5.567561718547239e+18,0.0,0.0,0.0,4,4,0.0,abdalla1973
abelac62,5.519067544974696e+18,2.0,1.0,19.0,0.0,5.518499376069825e+18,0.0,5.518972014999306e+18,0.0,4,4,0.0,abelac62
abolf7,2.147369750771178e+19,8.0,1.0,6.0,0.0,2.146782107308019e+19,0.0,1.1437501531075113e+19,0.0,15,15,0.0,abolf7
acemaxx,2.875717951899439e+18,0.0,1.0,1.0,0.0,2.875717951899439e+18,0.0,0.0,0.0,2,2,0.0,acemaxx
acsjason,1.4043070891287798e+18,1.0,0.0,3.0,0.0,1.4043070891287798e+18,0.0,0.0,1.0,1,1,100.0,acsjason
adamjaco,1.390706707823747e+18,0.0,0.0,0.0,0.0,1.390706707823747e+18,0.0,0.0,0.0,1,1,0.0,adamjaco
adddkjgh,1.387462237669843e+18,0.0,0.0,0.0,0.0,1.3874024708723057e+18,0.0,1.3874024708723057e+18,0.0,1,1,0.0,adddkjgh
adel_latlno,1.3986058633765888e+18,0.0,0.0,1.0,0.0,1.3986058633765888e+18,0.0,0.0,0.0,1,1,0.0,adel_latlno
adhmmaryam,1.3750867445347205e+18,0.0,0.0,1.0,0.0,1.3750867445347205e+18,0.0,0.0,0.0,1,1,0.0,adhmmaryam
adix82,1.397806363032445e+18,0.0,0.0,0.0,0.0,1.397806363032445e+18,0.0,0.0,0.0,1,1,0.0,adix82
ae86bh5,1.3564164962268652e+18,1.0,0.0,0.0,0.0,1.3563990035548652e+18,0.0,1.356414496571449e+18,0.0,1,1,0.0,ae86bh5
aferg64,1.3773395330044436e+18,0.0,0.0,0.0,0.0,1.3773048399490662e+18,0.0,1.3773048399490662e+18,0.0,1,1,0.0,aferg64
afterhoursCEO,1.3645917808810762e+18,4.0,0.0,14.0,0.0,1.3645917808810762e+18,0.0,0.0,0.0,1,1,0.0,afterhoursCEO
aganaz2020,1.3906987658462618e+18,0.0,0.0,0.0,0.0,1.3906982459706163e+18,0.0,1.3906982459706163e+18,0.0,1,1,0.0,aganaz2020
agoyal00,1.4160845665114808e+18,0.0,0.0,1.0,0.0,1.4160760721064755e+18,0.0,0.0,0.0,1,1,0.0,agoyal00
agtereshko,1.4383221347539476e+18,0.0,0.0,0.0,0.0,1.4381852519778017e+18,0.0,1.4381852519778017e+18,0.0,1,1,0.0,agtereshko
ahasan_mir,1.377747832745132e+18,1.0,1.0,2.0,0.0,1.377745556299219e+18,0.0,1.377745556299219e+18,0.0,1,1,0.0,ahasan_mir
ahmed_settouti,1.4205334496103014e+18,0.0,0.0,0.0,0.0,1.4205334496103014e+18,0.0,0.0,0.0,1,1,0.0,ahmed_settouti
aidourtroops,6.98695488136899e+18,2.0,0.0,0.0,0.0,6.98695488136899e+18,0.0,0.0,0.0,5,5,0.0,aidourtroops
ajayjagota,1.2650553647697986e+19,3.0,6.0,22.0,2.0,1.2650222371765875e+19,0.0,2.808371534399025e+18,0.0,9,9,0.0,ajayjagota
ajmillions0,1.4336997387301233e+18,0.0,0.0,0.0,0.0,1.4336997387301233e+18,0.0,0.0,0.0,1,1,0.0,ajmillions0
akilsan0,1.3605557699559793e+18,0.0,0.0,2.0,0.0,1.3605557699559793e+18,0.0,0.0,0.0,1,1,0.0,akilsan0
akipan2525,1.37977738674133e+18,2.0,0.0,3.0,0.0,1.37977738674133e+18,0.0,0.0,0.0,1,1,0.0,akipan2525
akirasasaki1969,1.4125070982570598e+18,0.0,8.0,14.0,0.0,1.4125070982570598e+18,0.0,0.0,0.0,1,1,0.0,akirasasaki1969
aktiensound,1.3670289725178102e+18,1.0,0.0,4.0,0.0,1.3670289725178102e+18,0.0,0.0,0.0,1,1,0.0,aktiensound
al8xandros,1.3875203336164925e+18,1.0,4.0,11.0,0.0,1.3875203336164925e+18,0.0,0.0,0.0,1,1,0.0,al8xandros
alain_mpi,4.1838037839541207e+18,0.0,0.0,2.0,0.0,4.1838037839541207e+18,0.0,0.0,1.0,3,3,33.33333333333333,alain_mpi
albattar77,1.4044426657232568e+18,0.0,0.0,0.0,0.0,1.4044357360199967e+18,0.0,1.4044357360199967e+18,0.0,1,1,0.0,albattar77
alconchelg,8.456510590003806e+18,0.0,0.0,2.0,0.0,8.456510590003806e+18,0.0,0.0,0.0,6,6,0.0,alconchelg
aldomariasticaz,1.4306022439932273e+18,0.0,0.0,0.0,0.0,1.4306022439932273e+18,0.0,0.0,0.0,1,1,0.0,aldomariasticaz
alePensel,2.807610060181418e+18,6.0,7.0,51.0,1.0,2.807610060181418e+18,0.0,0.0,0.0,2,2,0.0,alePensel
alejandroprofi,1.3665250078206444e+18,0.0,0.0,1.0,0.0,1.3665250078206444e+18,0.0,0.0,0.0,1,1,0.0,alejandroprofi
aleksiaaltonen,1.4190554747213169e+18,2.0,0.0,4.0,0.0,1.4190554747213169e+18,0.0,0.0,0.0,1,1,0.0,aleksiaaltonen
alexandermearle,1.3951994441450865e+18,0.0,0.0,0.0,0.0,1.3951994441450865e+18,0.0,0.0,0.0,1,1,0.0,alexandermearle
alexchoauthor,1.429567526027989e+18,0.0,0.0,1.0,0.0,1.429567526027989e+18,0.0,0.0,0.0,1,1,0.0,alexchoauthor
alexloredo2,1.3627654927594988e+18,0.0,0.0,0.0,0.0,1.3627654927594988e+18,0.0,0.0,0.0,1,1,0.0,alexloredo2
alexmasterforex,1.380147096204976e+18,0.0,0.0,0.0,0.0,1.380147096204976e+18,0.0,0.0,0.0,1,1,0.0,alexmasterforex
alfred30060044,4.131607187715674e+18,1.0,0.0,1.0,0.0,4.1313975850070467e+18,0.0,2.714414344194097e+18,0.0,3,3,0.0,alfred30060044
ali_bin_7md,8.614288128020541e+18,5.0,0.0,6.0,0.0,8.569043486958698e+18,0.0,8.594717730543325e+18,0.0,6,6,0.0,ali_bin_7md
ali_mohtashami,1.432486937231704e+18,1.0,1.0,3.0,0.0,1.4324470584603812e+18,0.0,1.4324470584603812e+18,0.0,1,1,0.0,ali_mohtashami
alifelongbull,2.7456189817734226e+18,1.0,0.0,5.0,0.0,2.7456189817734226e+18,0.0,0.0,0.0,2,2,0.0,alifelongbull
allbrent,1.3773194785103585e+18,0.0,0.0,0.0,1.0,1.3773194785103585e+18,0.0,0.0,0.0,1,1,0.0,allbrent
alleiigh,1.3607713970275901e+18,2.0,0.0,12.0,0.0,1.3607713970275901e+18,0.0,0.0,0.0,1,1,0.0,alleiigh
allthemoneys,2.8107544365961585e+18,1.0,0.0,5.0,0.0,2.8107544365961585e+18,0.0,0.0,0.0,2,2,0.0,allthemoneys
alrawenet,1.4330753381548073e+18,8.0,3.0,11.0,0.0,1.4330753381548073e+18,0.0,0.0,0.0,1,1,0.0,alrawenet
alsafadi81,1.3838643236179476e+18,0.0,0.0,0.0,0.0,1.3838643236179476e+18,0.0,0.0,0.0,1,1,0.0,alsafadi81
alsettrading,1.4073245591670784e+18,0.0,0.0,0.0,0.0,1.4073245591670784e+18,0.0,0.0,0.0,1,1,0.0,alsettrading
alvaro_dlct,1.3976205675414405e+18,0.0,0.0,0.0,0.0,1.3976205675414405e+18,0.0,0.0,0.0,1,1,0.0,alvaro_dlct
alyceKnooner,5.667361500392243e+18,0.0,0.0,2.0,0.0,5.667361500392243e+18,0.0,0.0,1.0,4,4,25.0,alyceKnooner
amban_in,1.4372634346184458e+18,0.0,0.0,0.0,1.0,1.4372634346184458e+18,0.0,0.0,0.0,1,1,0.0,amban_in
amekabuchal,4.16765709265784e+18,0.0,0.0,0.0,0.0,4.16765709265784e+18,0.0,0.0,0.0,3,3,0.0,amekabuchal
amekabusignals,1.370035940815741e+18,0.0,0.0,0.0,0.0,1.370035940815741e+18,0.0,0.0,0.0,1,1,0.0,amekabusignals
americher1,1.4132717416868209e+18,0.0,0.0,1.0,0.0,1.4132717416868209e+18,0.0,0.0,0.0,1,1,0.0,americher1
amit_y_amit,1.4373869833371812e+18,1.0,0.0,2.0,0.0,1.4373869833371812e+18,0.0,0.0,0.0,1,1,0.0,amit_y_amit
amitbhawani,4.2114170140669583e+18,64.0,31.0,713.0,6.0,4.2103355520141517e+18,0.0,1.391609078586118e+18,1.0,3,3,33.33333333333333,amitbhawani
amitdas0608,1.4062776313774817e+18,0.0,0.0,0.0,0.0,1.4062169869845545e+18,0.0,1.4062169869845545e+18,0.0,1,1,0.0,amitdas0608
anachartanalyst,1.4381779338610074e+18,1.0,0.0,0.0,0.0,1.4381779338610074e+18,0.0,0.0,1.0,1,1,100.0,anachartanalyst
anatman_72,1.4168755956281057e+18,0.0,0.0,0.0,0.0,1.4164844288727818e+18,0.0,1.4164844288727818e+18,0.0,1,1,0.0,anatman_72
andersonao_,2.8467675908829716e+18,1.0,0.0,0.0,0.0,2.8467675908829716e+18,0.0,0.0,0.0,2,2,0.0,andersonao_
andersonmeneses,1.2769491912995422e+19,4.0,5.0,127.0,3.0,1.2769491912995422e+19,0.0,0.0,0.0,9,9,0.0,andersonmeneses
andrebrusahotm2,1.3987727211740283e+18,0.0,0.0,0.0,0.0,1.3987727211740283e+18,0.0,0.0,0.0,1,1,0.0,andrebrusahotm2
andrecardosobtc,1.3657140669629317e+18,0.0,0.0,0.0,0.0,1.3657140669629317e+18,0.0,0.0,0.0,1,1,0.0,andrecardosobtc
andrew_econ,1.400148686571778e+18,0.0,0.0,2.0,0.0,1.400148686571778e+18,0.0,0.0,0.0,1,1,0.0,andrew_econ
anemarchon,1.377586237691859e+18,0.0,1.0,1.0,0.0,1.377586237691859e+18,0.0,0.0,0.0,1,1,0.0,anemarchon
angiekrolin,1.3848286429754327e+18,0.0,0.0,0.0,0.0,1.3848286429754327e+18,0.0,0.0,0.0,1,1,0.0,angiekrolin
ani51,1.380850825522598e+18,0.0,0.0,0.0,0.0,1.380850825522598e+18,0.0,0.0,0.0,1,1,0.0,ani51
anka_analiz,1.401986562469122e+18,0.0,0.0,9.0,0.0,1.401986562469122e+18,0.0,0.0,0.0,1,1,0.0,anka_analiz
ankokuman,2.830356167890051e+18,0.0,0.0,13.0,0.0,2.830356167890051e+18,0.0,0.0,0.0,2,2,0.0,ankokuman
ankurito19,1.4112952467266683e+18,0.0,0.0,0.0,0.0,1.4112949412260987e+18,0.0,1.4112949412260987e+18,0.0,1,1,0.0,ankurito19
annarbrrr,1.41974817418138e+18,0.0,0.0,0.0,0.0,1.41974817418138e+18,0.0,0.0,0.0,1,1,0.0,annarbrrr
anonymostlee,1.360753102584836e+18,1.0,0.0,0.0,0.0,1.3607137588852163e+18,0.0,1.3607153926966682e+18,0.0,1,1,0.0,anonymostlee
antenapips,1.404557387965649e+18,0.0,0.0,0.0,0.0,1.404557387965649e+18,0.0,0.0,0.0,1,1,0.0,antenapips
antonguinto,1.3926718623631032e+18,0.0,0.0,2.0,0.0,1.3926718623631032e+18,0.0,0.0,0.0,1,1,0.0,antonguinto
anurkuma,1.414973004442837e+18,0.0,0.0,0.0,0.0,1.414973004442837e+18,0.0,0.0,0.0,1,1,0.0,anurkuma
aooos1434,1.4341743278560256e+18,0.0,0.0,0.0,0.0,1.4341743278560256e+18,0.0,0.0,0.0,1,1,0.0,aooos1434
apalo_4,1.3847181038508073e+18,0.0,0.0,0.0,0.0,1.3847181038508073e+18,0.0,0.0,0.0,1,1,0.0,apalo_4
apatel8020,2.7490159794111406e+18,0.0,1.0,8.0,0.0,2.7490159794111406e+18,0.0,0.0,0.0,2,2,0.0,apatel8020
apergo,1.4327908668343788e+18,0.0,0.0,3.0,0.0,1.4327908668343788e+18,0.0,0.0,0.0,1,1,0.0,apergo
appfunds,1.4363564572518892e+18,0.0,1.0,9.0,0.0,1.4363564572518892e+18,0.0,0.0,0.0,1,1,0.0,appfunds
applereportnews,1.4201276093510205e+18,0.0,0.0,1.0,0.0,1.4201276093510205e+18,0.0,0.0,1.0,1,1,100.0,applereportnews
arben777,1.4139697414173696e+18,0.0,0.0,0.0,0.0,1.4139697414173696e+18,0.0,0.0,0.0,1,1,0.0,arben777
arbindtiwariT,1.3971613385106063e+18,0.0,0.0,4.0,0.0,1.3971613385106063e+18,0.0,0.0,1.0,1,1,100.0,arbindtiwariT
arbv_invest,1.4354613739081646e+18,0.0,0.0,1.0,0.0,1.4354613739081646e+18,0.0,0.0,0.0,1,1,0.0,arbv_invest
archna2011,1.4221722744095785e+18,0.0,0.0,0.0,0.0,1.421438239244755e+18,0.0,1.421438239244755e+18,0.0,1,1,0.0,archna2011
arensch,1.3892821112496988e+18,0.0,0.0,0.0,0.0,1.3892821112496988e+18,0.0,0.0,0.0,1,1,0.0,arensch
argentinorantes,1.4014320207864832e+18,0.0,0.0,0.0,0.0,1.4014320207864832e+18,0.0,0.0,0.0,1,1,0.0,argentinorantes
arisewithlemus,1.3907020924114944e+18,0.0,0.0,0.0,0.0,1.3907020924114944e+18,0.0,0.0,0.0,1,1,0.0,arisewithlemus
arkenoi,1.4170421120807117e+18,1.0,1.0,2.0,0.0,1.4170421120807117e+18,0.0,0.0,0.0,1,1,0.0,arkenoi
arlisson_pm,2.796498167480107e+18,1.0,0.0,2.0,0.0,2.796498163994657e+18,0.0,1.381385941517009e+18,0.0,2,2,0.0,arlisson_pm
armaan__14,1.4152352641679606e+18,0.0,1.0,0.0,0.0,1.4152352641679606e+18,0.0,0.0,0.0,1,1,0.0,armaan__14
arman_afshari,2.7770210372182344e+18,0.0,0.0,1.0,0.0,2.7769569840304046e+18,0.0,2.7769569840304046e+18,0.0,2,2,0.0,arman_afshari
armarn,1.4326946560688988e+18,0.0,0.0,1.0,0.0,1.4326946560688988e+18,0.0,0.0,0.0,1,1,0.0,armarn
artraprenuer,2.8491530125022495e+18,0.0,4.0,6.0,0.0,2.8491530125022495e+18,0.0,0.0,0.0,2,2,0.0,artraprenuer
aryadega,1.3623515697531003e+18,0.0,0.0,0.0,0.0,1.3623515697531003e+18,0.0,0.0,0.0,1,1,0.0,aryadega
as73_80,1.4099737736509932e+18,0.0,0.0,0.0,0.0,1.4099737736509932e+18,0.0,0.0,0.0,1,1,0.0,as73_80
asaphsrigor,1.389242345791664e+18,0.0,0.0,0.0,0.0,1.389242345791664e+18,0.0,0.0,0.0,1,1,0.0,asaphsrigor
ascencoreposts,1.3650588796509962e+18,0.0,0.0,0.0,0.0,1.3650588796509962e+18,0.0,0.0,0.0,1,1,0.0,ascencoreposts
asdesilva,1.4307071148136653e+18,0.0,0.0,0.0,0.0,1.4307071148136653e+18,0.0,0.0,0.0,1,1,0.0,asdesilva
ashishshrowty,1.3598936541360538e+18,0.0,1.0,1.0,0.0,1.3598936541360538e+18,0.0,0.0,0.0,1,1,0.0,ashishshrowty
ashonzay_7,5.536915425207243e+18,39.0,16.0,199.0,3.0,5.536913733640286e+18,0.0,1.3722967007490376e+18,0.0,4,4,0.0,ashonzay_7
ashwanikumarcyp,1.373445773463941e+18,0.0,0.0,2.0,0.0,1.3732644668427674e+18,0.0,1.3734449976099717e+18,0.0,1,1,0.0,ashwanikumarcyp
askorbik,1.3625611295709635e+18,0.0,0.0,0.0,0.0,1.3625611295709635e+18,0.0,0.0,0.0,1,1,0.0,askorbik
asrirangan,1.3583600509394903e+18,5.0,2.0,12.0,0.0,1.3583600509394903e+18,0.0,0.0,0.0,1,1,0.0,asrirangan
assemalalim,2.7859108573278577e+18,0.0,2.0,4.0,0.0,2.7858621174308045e+18,0.0,1.3665326356784292e+18,0.0,2,2,0.0,assemalalim
atae_h,1.4149666919649853e+18,0.0,0.0,0.0,0.0,1.4149666919649853e+18,0.0,0.0,0.0,1,1,0.0,atae_h
